merchant_id,customer_id,amount,currency,payment_method,failure_type,retry_count,customer_total_transactions,customer_successful_transactions,customer_failed_transactions,customer_success_rate,customer_total_spend,days_since_last_success,checkout_duration_seconds,hour_of_day,day_of_week,merchant_category,customer_segment,recovered_within_window
merch_20,cust_506,5178.97,INR,upi,INSUFFICIENT_FUNDS,0,43,18,25,0.4128,78748.44,3.1,56.8,13,6,ecommerce,regular,1
merch_15,cust_281,5870.2,INR,wallet,INSUFFICIENT_FUNDS,0,36,23,13,0.6522,47771.44,14.7,137.3,4,0,saas,regular,1
merch_4,cust_803,5357.59,INR,netbanking,INSUFFICIENT_FUNDS,1,1,1,0,0.8192,2048.08,20.3,91.0,21,4,gaming,new,1
merch_19,cust_675,2584.25,INR,card,AUTHENTICATION_FAILED,0,16,12,4,0.7212,30984.46,3.0,10.8,20,2,saas,regular,0
merch_3,cust_790,2044.25,INR,netbanking,INSUFFICIENT_FUNDS,0,4,3,1,0.677,6957.58,46.9,58.8,6,1,saas,vip,0
merch_13,cust_933,1079.42,INR,upi,AUTHENTICATION_FAILED,2,47,44,3,0.9419,60031.7,3.0,25.5,18,6,gaming,regular,0
merch_8,cust_982,2245.54,INR,card,AUTHENTICATION_FAILED,0,23,20,3,0.879,58413.25,5.2,42.9,1,1,saas,regular,1
merch_16,cust_439,122.5,INR,card,AUTHENTICATION_FAILED,0,32,19,13,0.6053,26207.65,7.1,21.9,21,0,gaming,regular,0
merch_13,cust_715,407.54,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,3,3,0,0.9718,5340.64,17.7,54.6,0,4,saas,regular,1
merch_3,cust_608,1235.22,INR,card,INSUFFICIENT_FUNDS,0,44,26,18,0.5815,103074.53,25.8,29.6,19,1,ecommerce,new,0
merch_16,cust_483,1470.68,INR,wallet,INSUFFICIENT_FUNDS,0,21,13,8,0.6287,18382.57,11.8,40.3,1,6,education,regular,1
merch_9,cust_223,4352.72,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,24,12,12,0.5191,6455.29,1.2,60.2,7,2,saas,regular,0
merch_14,cust_749,708.92,INR,netbanking,AUTHENTICATION_FAILED,1,15,12,3,0.832,43714.12,32.9,30.2,12,2,education,new,0
merch_13,cust_117,5609.83,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,11,9,2,0.8553,41827.21,4.4,25.2,3,5,utility,regular,1
merch_7,cust_968,5697.09,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,3,2,1,0.6108,2853.66,14.8,46.1,21,5,saas,vip,1
merch_15,cust_192,3145.39,INR,upi,INSUFFICIENT_FUNDS,0,19,14,5,0.7162,56215.51,24.5,9.6,5,6,ecommerce,new,1
merch_7,cust_788,2416.99,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,43,32,11,0.7511,136106.67,27.9,41.9,2,3,gaming,vip,1
merch_6,cust_618,2254.94,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,8,6,2,0.7419,23680.09,2.8,87.9,18,1,ecommerce,vip,1
merch_2,cust_994,1959.8,INR,upi,INSUFFICIENT_FUNDS,2,34,32,2,0.9435,137649.8,0.0,114.3,18,4,education,regular,1
merch_9,cust_516,374.61,INR,card,INSUFFICIENT_FUNDS,0,34,20,14,0.5934,71942.24,40.5,68.9,21,2,gaming,regular,1
merch_17,cust_530,3779.24,INR,upi,INSUFFICIENT_FUNDS,1,44,32,12,0.7186,22070.93,6.0,59.6,9,1,ecommerce,new,1
merch_5,cust_307,3063.8,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,40,28,12,0.7104,70424.62,12.3,26.1,8,3,ecommerce,new,1
merch_12,cust_964,105.63,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,38,26,12,0.6964,35604.3,22.8,50.0,8,5,ecommerce,regular,1
merch_1,cust_532,842.82,INR,card,INSUFFICIENT_FUNDS,2,26,21,5,0.7995,66580.92,5.1,28.5,15,5,gaming,at_risk,1
merch_10,cust_122,2056.47,INR,upi,AUTHENTICATION_FAILED,1,3,2,1,0.6778,7290.15,63.5,35.1,21,3,ecommerce,regular,0
merch_11,cust_649,8155.12,INR,upi,AUTHENTICATION_FAILED,1,32,26,6,0.8008,127236.09,1.0,52.3,13,6,ecommerce,regular,0
merch_16,cust_592,16267.05,INR,netbanking,INSUFFICIENT_FUNDS,1,43,37,6,0.8704,129004.83,6.6,64.2,4,6,education,new,0
merch_14,cust_154,4920.65,INR,card,INSUFFICIENT_FUNDS,0,48,32,16,0.6619,82893.8,3.7,55.5,3,1,ecommerce,new,0
merch_8,cust_870,4892.83,INR,card,INVALID_ACCOUNT,3,43,36,7,0.8295,161202.77,2.2,42.2,12,0,ecommerce,vip,0
merch_17,cust_537,1928.15,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,2,10,4,6,0.4154,4606.0,6.0,20.0,23,1,utility,new,0
merch_18,cust_452,3011.64,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,10,5,5,0.4809,7272.54,6.9,62.2,10,2,gaming,regular,1
merch_12,cust_169,977.61,INR,card,INSUFFICIENT_FUNDS,1,49,19,30,0.3933,32115.32,26.4,56.4,6,6,utility,regular,1
merch_17,cust_59,4739.97,INR,upi,INSUFFICIENT_FUNDS,0,11,10,1,0.8923,16195.03,16.3,36.8,18,1,education,regular,1
merch_14,cust_301,265.76,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,14,11,3,0.7866,24762.44,19.5,27.7,2,1,utility,new,1
merch_16,cust_553,1939.97,INR,card,INSUFFICIENT_FUNDS,0,31,21,10,0.6854,79016.27,14.7,40.6,10,2,saas,regular,1
merch_14,cust_550,6279.99,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,9,6,3,0.6435,29024.61,15.9,89.7,16,3,gaming,vip,1
merch_9,cust_117,13717.6,INR,card,INSUFFICIENT_FUNDS,1,48,33,15,0.6904,58504.95,3.9,40.2,2,4,ecommerce,regular,1
merch_4,cust_787,4223.98,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,6,4,2,0.6507,4363.32,18.3,50.8,8,2,utility,regular,1
merch_11,cust_782,819.06,INR,upi,INVALID_ACCOUNT,0,49,35,14,0.7168,169976.35,12.4,49.8,8,3,utility,vip,0
merch_6,cust_127,3012.64,INR,card,TRANSIENT_NETWORK_TIMEOUT,2,35,30,5,0.8636,104252.52,20.7,49.3,23,6,ecommerce,at_risk,1
merch_15,cust_405,2927.51,INR,upi,CARD_EXPIRED,0,34,25,9,0.7268,36726.38,6.6,79.8,1,1,ecommerce,regular,1
merch_5,cust_399,11860.77,INR,card,INSUFFICIENT_FUNDS,1,43,30,13,0.6899,117148.67,5.6,42.0,15,4,education,regular,1
merch_11,cust_515,6468.12,INR,card,CARD_EXPIRED,0,18,15,3,0.8061,37827.1,2.4,42.5,9,5,utility,regular,0
merch_18,cust_805,225.89,INR,upi,CARD_EXPIRED,0,23,21,2,0.9273,66884.66,11.7,72.3,1,3,utility,new,1
merch_13,cust_885,920.03,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,30,24,6,0.8021,105718.62,5.5,41.8,8,4,saas,new,1
merch_11,cust_498,6506.38,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,3,2,1,0.817,2963.17,17.7,34.4,10,1,saas,new,1
merch_14,cust_942,12623.93,INR,upi,AUTHENTICATION_FAILED,0,15,14,1,0.906,34142.93,24.2,39.5,20,1,utility,vip,1
merch_18,cust_528,1271.82,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,37,28,9,0.7459,19010.62,21.8,39.5,11,6,saas,new,0
merch_19,cust_398,4157.38,INR,upi,INVALID_ACCOUNT,1,43,12,31,0.2882,45368.24,13.3,95.8,22,1,utility,regular,0
merch_15,cust_265,1337.59,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,1,3,3,0,0.844,3028.25,2.2,43.6,19,5,gaming,regular,1
merch_9,cust_751,196.88,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,15,15,0,0.9914,60029.82,8.4,44.0,9,2,education,at_risk,1
merch_8,cust_263,6241.17,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,3,2,1,0.7627,5917.23,24.8,83.0,3,6,saas,new,1
merch_20,cust_398,4749.31,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,29,23,6,0.7839,44966.91,14.3,38.2,12,5,utility,new,1
merch_1,cust_646,241.72,INR,wallet,INSUFFICIENT_FUNDS,1,31,23,8,0.7314,25845.94,14.2,53.8,9,1,saas,regular,1
merch_4,cust_725,600.18,INR,card,AUTHENTICATION_FAILED,1,7,4,3,0.6384,6672.4,19.0,54.3,9,2,education,regular,1
merch_14,cust_527,26890.79,INR,card,AUTHENTICATION_FAILED,2,7,6,1,0.8173,16823.21,1.9,42.3,2,0,gaming,at_risk,0
merch_2,cust_436,3732.0,INR,netbanking,CARD_EXPIRED,0,11,9,2,0.8461,5339.31,15.6,50.1,15,2,ecommerce,regular,0
merch_16,cust_840,5690.58,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,48,19,29,0.3955,24319.75,4.4,67.7,21,4,ecommerce,vip,1
merch_3,cust_930,1772.16,INR,upi,AUTHENTICATION_FAILED,0,28,26,2,0.9284,84904.62,12.5,23.0,14,0,saas,new,1
merch_8,cust_360,2606.13,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,36,23,13,0.6397,72689.01,12.8,61.1,8,5,utility,vip,1
merch_6,cust_129,3435.45,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,43,34,9,0.7982,85323.18,2.8,15.7,9,0,education,new,1
merch_16,cust_864,5790.01,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,46,26,20,0.5639,13760.29,15.6,22.5,16,1,gaming,new,1
merch_16,cust_634,1498.51,INR,card,CARD_EXPIRED,0,40,30,10,0.7503,86009.72,17.3,33.8,15,5,gaming,regular,1
merch_7,cust_241,3954.4,INR,upi,INSUFFICIENT_FUNDS,1,25,19,6,0.7527,87096.51,7.5,29.3,12,5,gaming,regular,1
merch_13,cust_627,5281.04,INR,upi,INSUFFICIENT_FUNDS,0,17,12,5,0.6791,27192.6,12.1,40.4,8,4,ecommerce,regular,0
merch_13,cust_709,5774.03,INR,upi,INSUFFICIENT_FUNDS,0,50,37,13,0.749,20995.7,6.4,76.1,15,3,education,new,1
merch_5,cust_222,2470.71,INR,upi,INSUFFICIENT_FUNDS,0,38,31,7,0.8172,102434.53,26.8,32.1,22,6,ecommerce,regular,1
merch_20,cust_214,2294.36,INR,card,INSUFFICIENT_FUNDS,2,21,16,5,0.7789,54001.99,14.6,15.4,0,0,saas,regular,0
merch_18,cust_916,436.43,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,20,18,2,0.923,51949.93,11.0,30.3,17,4,gaming,new,1
merch_15,cust_592,2460.13,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,10,8,2,0.8151,21089.82,40.2,79.8,11,5,education,regular,1
merch_18,cust_775,4286.53,INR,netbanking,INSUFFICIENT_FUNDS,0,6,5,1,0.8291,21749.52,20.2,32.6,5,3,gaming,regular,0
merch_2,cust_135,8915.87,INR,netbanking,INSUFFICIENT_FUNDS,1,12,4,8,0.3288,15712.62,5.1,21.8,21,3,ecommerce,new,1
merch_10,cust_818,518.16,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,1,17,10,7,0.5921,36201.69,2.3,66.3,13,3,ecommerce,at_risk,0
merch_13,cust_754,12195.26,INR,card,TRANSIENT_NETWORK_TIMEOUT,3,45,38,7,0.8505,99459.02,0.5,29.3,20,5,ecommerce,vip,1
merch_18,cust_386,983.34,INR,card,TRANSIENT_NETWORK_TIMEOUT,3,33,16,17,0.4936,34494.48,11.5,100.0,8,2,gaming,vip,1
merch_15,cust_303,726.98,INR,card,INSUFFICIENT_FUNDS,2,36,26,10,0.721,64845.33,3.8,25.1,22,1,education,regular,0
merch_12,cust_782,475.68,INR,emi,AUTHENTICATION_FAILED,1,48,36,12,0.7472,163007.59,27.1,66.2,19,0,education,new,0
merch_15,cust_287,16216.18,INR,wallet,INSUFFICIENT_FUNDS,1,19,15,4,0.8109,66176.95,0.1,41.3,3,0,saas,regular,1
merch_13,cust_562,2931.54,INR,card,INSUFFICIENT_FUNDS,0,5,5,0,0.9203,8639.98,2.4,25.1,11,0,gaming,at_risk,1
merch_18,cust_189,1154.37,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,45,27,18,0.5966,80540.15,6.5,67.5,22,1,saas,regular,1
merch_15,cust_297,1387.15,INR,card,CARD_EXPIRED,0,42,30,12,0.7088,132103.94,16.2,41.2,11,3,saas,vip,1
merch_11,cust_526,10554.1,INR,upi,AUTHENTICATION_FAILED,0,29,13,16,0.4549,42203.46,11.0,44.1,1,4,saas,regular,1
merch_19,cust_389,8107.94,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,37,13,24,0.3425,8520.51,5.7,48.8,5,6,saas,new,1
merch_3,cust_459,1557.65,INR,card,AUTHENTICATION_FAILED,0,48,38,10,0.7962,132611.42,3.8,18.5,8,1,ecommerce,vip,1
merch_7,cust_744,279.94,INR,card,INVALID_ACCOUNT,0,30,9,21,0.3062,5295.68,3.7,28.1,16,1,saas,regular,0
merch_14,cust_261,6325.13,INR,upi,INSUFFICIENT_FUNDS,0,1,1,0,0.961,3997.95,24.5,80.1,12,2,education,regular,1
merch_14,cust_704,8654.15,INR,upi,INVALID_ACCOUNT,1,12,5,7,0.4147,10895.33,5.1,62.0,6,3,saas,new,0
merch_13,cust_925,6410.49,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,15,10,5,0.6567,13314.37,33.1,66.4,0,3,ecommerce,vip,1
merch_12,cust_715,8595.63,INR,upi,INSUFFICIENT_FUNDS,1,5,4,1,0.8629,12782.94,0.4,24.1,18,6,utility,new,0
merch_9,cust_773,3052.27,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,38,16,22,0.4325,40198.42,0.6,47.3,11,0,utility,regular,1
merch_1,cust_113,6456.58,INR,upi,TRANSIENT_NETWORK_TIMEOUT,3,11,9,2,0.8278,16458.55,81.0,37.3,10,1,utility,at_risk,1
merch_19,cust_886,10132.91,INR,emi,CARD_EXPIRED,0,20,17,3,0.8437,49998.51,13.4,83.3,8,3,gaming,new,0
merch_11,cust_864,7772.38,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,29,25,4,0.8612,44503.66,44.9,146.7,10,1,education,regular,1
merch_19,cust_36,3146.57,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,14,12,2,0.86,7575.07,2.8,67.6,7,3,ecommerce,at_risk,1
merch_18,cust_79,4853.8,INR,card,INSUFFICIENT_FUNDS,1,26,15,11,0.5615,52745.15,29.5,56.7,19,3,utility,vip,1
merch_12,cust_275,4521.7,INR,upi,RISK_REJECTED,0,34,18,16,0.5339,10797.64,15.2,41.5,2,4,ecommerce,new,0
merch_1,cust_960,5735.3,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,10,5,5,0.4669,14743.12,3.2,69.9,13,0,ecommerce,regular,0
merch_19,cust_278,959.55,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,27,20,7,0.7246,72778.55,21.0,88.6,10,0,gaming,regular,1
merch_20,cust_674,57.63,INR,upi,INSUFFICIENT_FUNDS,0,44,28,16,0.6322,27409.88,7.0,37.9,3,3,utility,regular,1
merch_17,cust_312,2546.01,INR,upi,CARD_EXPIRED,0,41,33,8,0.8018,39250.94,10.1,98.2,3,0,saas,regular,0
merch_5,cust_529,5126.81,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,41,26,15,0.6408,126220.15,34.3,34.5,9,3,ecommerce,vip,1
merch_3,cust_204,517.85,INR,card,TRANSIENT_NETWORK_TIMEOUT,3,25,16,9,0.6255,41876.41,6.5,30.6,19,4,utility,regular,1
merch_2,cust_985,2713.4,INR,upi,INSUFFICIENT_FUNDS,0,10,10,0,0.9784,42122.48,10.7,33.9,13,1,ecommerce,regular,1
merch_3,cust_952,1371.16,INR,card,INSUFFICIENT_FUNDS,0,39,18,21,0.4645,85757.77,4.7,39.2,21,0,gaming,new,0
merch_8,cust_17,6425.75,INR,card,TRANSIENT_NETWORK_TIMEOUT,3,32,26,6,0.8013,104849.73,8.6,33.3,16,3,gaming,regular,0
merch_16,cust_714,419.75,INR,card,INVALID_ACCOUNT,0,34,33,1,0.9769,157469.65,3.6,56.8,5,1,saas,new,0
merch_6,cust_476,6641.12,INR,upi,AUTHENTICATION_FAILED,0,23,16,7,0.6761,71879.84,15.1,24.9,3,3,gaming,new,1
merch_13,cust_511,3352.52,INR,card,RISK_REJECTED,1,33,24,9,0.7405,81097.94,8.8,26.0,16,0,utility,regular,0
merch_16,cust_210,8865.84,INR,upi,INSUFFICIENT_FUNDS,0,32,22,10,0.6919,61736.52,19.6,78.9,15,1,gaming,vip,1
merch_16,cust_499,9650.7,INR,card,TRANSIENT_NETWORK_TIMEOUT,2,22,21,1,0.9387,87299.88,28.4,22.6,9,6,saas,regular,1
merch_3,cust_402,5841.94,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,22,11,11,0.513,48261.92,13.5,56.0,4,3,education,at_risk,0
merch_13,cust_429,2693.4,INR,upi,INSUFFICIENT_FUNDS,0,23,15,8,0.6363,70523.51,2.2,65.2,9,6,ecommerce,regular,0
merch_14,cust_992,588.31,INR,card,INVALID_ACCOUNT,1,19,19,0,0.9822,28116.95,7.2,97.2,12,6,ecommerce,new,0
merch_8,cust_78,944.04,INR,card,RISK_REJECTED,0,23,16,7,0.6927,59565.07,3.6,136.8,5,4,utility,new,0
merch_12,cust_568,1943.01,INR,upi,CARD_EXPIRED,2,22,21,1,0.9507,102970.48,33.1,48.7,22,0,saas,at_risk,0
merch_8,cust_80,4620.0,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,30,26,4,0.8827,75869.85,9.1,31.3,18,4,saas,regular,1
merch_9,cust_306,2804.98,INR,emi,AUTHENTICATION_FAILED,1,19,14,5,0.7338,62641.7,6.1,35.5,16,2,saas,regular,1
merch_1,cust_58,2068.77,INR,upi,INSUFFICIENT_FUNDS,0,22,15,7,0.6649,44017.96,29.5,29.7,11,0,ecommerce,new,1
merch_6,cust_530,2322.19,INR,upi,CARD_EXPIRED,0,1,1,0,0.7374,3265.43,8.8,24.4,17,6,gaming,new,0
merch_19,cust_208,4784.83,INR,upi,INSUFFICIENT_FUNDS,3,34,29,5,0.8574,67292.98,5.4,54.9,5,5,ecommerce,new,0
merch_11,cust_511,172.36,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,26,21,5,0.8017,33119.43,60.1,70.7,23,4,ecommerce,regular,1
merch_11,cust_977,2095.85,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,4,4,0,0.9577,15907.04,3.7,72.7,19,1,ecommerce,regular,1
merch_13,cust_135,3025.97,INR,upi,AUTHENTICATION_FAILED,1,48,32,16,0.6664,67309.17,7.2,25.0,0,1,gaming,regular,1
merch_11,cust_844,3159.63,INR,card,INSUFFICIENT_FUNDS,0,45,42,3,0.9302,180778.31,17.0,39.4,8,3,education,new,1
merch_18,cust_994,3424.47,INR,card,INSUFFICIENT_FUNDS,1,12,10,2,0.8068,43772.37,5.6,24.0,22,1,utility,regular,1
merch_15,cust_522,242.26,INR,card,INVALID_ACCOUNT,2,28,24,4,0.8469,52721.78,9.9,71.7,3,6,education,regular,0
merch_1,cust_581,2907.15,INR,emi,INSUFFICIENT_FUNDS,1,37,25,12,0.6682,28658.21,0.3,90.5,1,3,education,regular,1
merch_7,cust_853,2849.05,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,3,2,1,0.7705,4725.34,3.5,65.3,1,5,ecommerce,new,1
merch_13,cust_899,6805.05,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,28,13,15,0.4764,16600.02,24.3,88.6,8,4,education,regular,1
merch_12,cust_83,5046.03,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,1,29,14,15,0.4796,51264.28,1.5,47.7,1,4,ecommerce,regular,1
merch_18,cust_621,161.04,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,20,7,13,0.3515,15742.42,12.0,20.1,20,2,ecommerce,regular,1
merch_19,cust_44,2891.09,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,2,2,2,0,0.8647,7791.56,3.4,59.4,5,5,utility,regular,1
merch_15,cust_483,4159.82,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,37,27,10,0.7427,72339.8,7.9,84.3,11,6,saas,regular,1
merch_8,cust_966,3087.45,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,1,1,0,0.7528,933.13,18.1,13.5,18,1,ecommerce,regular,1
merch_19,cust_910,3998.53,INR,card,TRANSIENT_NETWORK_TIMEOUT,3,46,42,4,0.9037,58351.78,8.3,29.7,6,0,education,new,1
merch_10,cust_644,484.14,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,47,31,16,0.658,142791.03,9.6,50.6,5,6,utility,regular,1
merch_7,cust_493,698.96,INR,card,INVALID_ACCOUNT,0,36,34,2,0.9439,72530.2,51.2,29.1,3,0,education,at_risk,0
merch_18,cust_499,3109.14,INR,upi,INVALID_ACCOUNT,0,44,32,12,0.7339,86635.78,2.8,61.2,15,2,saas,vip,0
merch_16,cust_18,5695.05,INR,upi,INSUFFICIENT_FUNDS,1,42,40,2,0.9624,69123.7,13.8,52.6,23,2,gaming,regular,1
merch_20,cust_605,142.16,INR,card,CARD_EXPIRED,0,18,12,6,0.64,28700.11,3.2,22.9,23,1,saas,vip,1
merch_6,cust_995,2055.94,INR,wallet,AUTHENTICATION_FAILED,2,9,4,5,0.4246,8622.5,26.7,47.7,5,5,utility,regular,0
merch_9,cust_948,16972.69,INR,card,CARD_EXPIRED,0,37,17,20,0.4718,18929.96,16.8,42.9,14,5,saas,vip,0
merch_13,cust_294,5129.72,INR,netbanking,INSUFFICIENT_FUNDS,0,25,20,5,0.7843,86937.27,21.5,138.0,11,0,saas,new,0
merch_8,cust_976,2143.62,INR,upi,INSUFFICIENT_FUNDS,0,41,30,11,0.7286,128673.73,19.3,57.2,23,6,utility,regular,1
merch_16,cust_148,411.15,INR,card,CARD_EXPIRED,0,19,14,5,0.7215,44442.66,4.5,92.9,7,0,utility,at_risk,0
merch_13,cust_472,1607.54,INR,card,INSUFFICIENT_FUNDS,0,25,17,8,0.6656,81087.48,17.8,24.6,18,0,education,vip,1
merch_13,cust_995,637.1,INR,upi,INSUFFICIENT_FUNDS,0,49,22,27,0.4587,72845.83,8.5,31.2,17,5,ecommerce,new,1
merch_17,cust_172,8924.3,INR,upi,INSUFFICIENT_FUNDS,3,15,6,9,0.3733,11108.54,6.8,41.5,8,3,gaming,at_risk,0
merch_20,cust_563,4100.31,INR,netbanking,INVALID_ACCOUNT,2,46,34,12,0.7493,20795.18,6.3,56.7,15,1,gaming,regular,0
merch_5,cust_531,6825.45,INR,upi,INSUFFICIENT_FUNDS,2,50,49,1,0.9847,113760.21,16.5,35.5,21,5,gaming,regular,1
merch_17,cust_120,8021.41,INR,upi,INSUFFICIENT_FUNDS,2,26,14,12,0.5279,32003.91,11.4,22.5,12,5,saas,new,1
merch_9,cust_836,3317.83,INR,wallet,INSUFFICIENT_FUNDS,0,46,33,13,0.7078,124056.33,7.8,29.4,20,5,utility,regular,0
merch_2,cust_737,73.17,INR,emi,INVALID_ACCOUNT,0,20,14,6,0.7204,27757.29,24.9,60.7,3,2,utility,regular,0
merch_18,cust_66,2892.33,INR,netbanking,AUTHENTICATION_FAILED,1,3,3,0,0.9191,6328.84,17.8,66.7,22,0,utility,regular,0
merch_9,cust_141,5726.97,INR,netbanking,INSUFFICIENT_FUNDS,1,25,24,1,0.9506,59296.47,1.7,57.0,2,4,ecommerce,new,1
merch_6,cust_446,1371.57,INR,upi,INSUFFICIENT_FUNDS,0,21,17,4,0.8113,47409.6,5.5,41.6,17,4,utility,new,1
merch_11,cust_506,9246.75,INR,upi,TRANSIENT_NETWORK_TIMEOUT,3,34,13,21,0.3736,57993.62,21.0,31.9,2,3,utility,regular,1
merch_6,cust_189,20177.17,INR,emi,TRANSIENT_NETWORK_TIMEOUT,0,38,19,19,0.5109,29689.74,14.8,42.3,18,6,saas,at_risk,0
merch_6,cust_158,2839.05,INR,card,AUTHENTICATION_FAILED,2,24,13,11,0.5345,47813.84,7.8,16.2,18,2,education,regular,0
merch_13,cust_610,2701.83,INR,card,INSUFFICIENT_FUNDS,0,41,15,26,0.3761,74272.51,8.7,28.6,2,6,gaming,regular,0
merch_11,cust_670,3776.66,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,25,15,10,0.6161,61524.23,12.0,16.2,5,5,saas,new,1
merch_14,cust_947,2974.22,INR,wallet,INSUFFICIENT_FUNDS,0,1,1,0,0.91,2457.46,1.9,29.4,4,6,saas,regular,1
merch_2,cust_246,662.14,INR,upi,CARD_EXPIRED,0,29,18,11,0.6099,18794.36,3.0,78.4,21,5,saas,vip,0
merch_8,cust_856,1156.81,INR,upi,INSUFFICIENT_FUNDS,3,32,23,9,0.7262,57220.38,2.0,60.2,16,3,gaming,regular,1
merch_3,cust_944,838.84,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,47,21,26,0.4465,56033.21,1.4,93.9,4,3,saas,new,1
merch_3,cust_748,312.01,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,1,1,0,0.5107,1682.3,16.0,56.6,0,5,education,new,1
merch_1,cust_33,579.46,INR,card,INSUFFICIENT_FUNDS,3,35,25,10,0.7024,46740.51,3.2,64.7,18,6,utility,at_risk,0
merch_19,cust_361,12605.57,INR,card,AUTHENTICATION_FAILED,0,16,11,5,0.69,28431.93,2.2,96.3,11,6,education,vip,0
merch_18,cust_753,2883.73,INR,upi,RISK_REJECTED,1,32,30,2,0.9235,63244.54,19.4,49.4,7,2,utility,regular,0
merch_17,cust_330,520.98,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,47,36,11,0.7675,80972.03,10.2,53.6,21,0,utility,regular,1
merch_20,cust_512,4420.12,INR,emi,AUTHENTICATION_FAILED,0,15,11,4,0.7525,16785.95,8.2,47.1,9,1,saas,regular,0
merch_13,cust_850,2317.19,INR,upi,INSUFFICIENT_FUNDS,0,5,3,2,0.6622,5365.02,6.1,50.4,12,5,saas,regular,1
merch_3,cust_787,940.64,INR,netbanking,INSUFFICIENT_FUNDS,0,10,5,5,0.4933,4836.74,12.6,75.7,20,5,gaming,new,0
merch_1,cust_71,10111.66,INR,emi,RISK_REJECTED,0,22,14,8,0.624,45657.21,24.9,53.4,10,0,ecommerce,regular,0
merch_4,cust_313,940.06,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,43,36,7,0.8307,53716.02,7.1,49.9,5,3,education,vip,1
merch_13,cust_915,409.4,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,8,6,2,0.7686,4288.3,0.1,29.4,20,2,gaming,at_risk,1
merch_17,cust_728,856.35,INR,emi,CARD_EXPIRED,1,15,8,7,0.5505,21366.67,30.5,62.9,13,6,gaming,regular,0
merch_11,cust_79,8553.62,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,20,9,11,0.4369,41878.42,10.8,28.7,0,1,education,at_risk,1
merch_2,cust_169,6876.72,INR,upi,CARD_EXPIRED,0,25,15,10,0.6084,66995.59,1.9,61.3,17,0,education,regular,0
merch_16,cust_810,7915.84,INR,card,INSUFFICIENT_FUNDS,1,12,12,0,0.9698,51813.99,0.7,95.0,2,3,utility,vip,1
merch_2,cust_983,8726.75,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,26,23,3,0.8754,38995.93,11.0,77.4,14,6,ecommerce,new,1
